"site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age"
"RUTW","LETE","29.76821","-93.16761","none",44,NA,NA,28,32,35,FALSE,NA,NA,NA,"2020",32,1,FALSE,0,4,25,NA
"RUTW","LETE","29.76821","-93.16761","none",44,NA,NA,28,32,35,FALSE,NA,NA,NA,"2020",35,0,TRUE,0,3,25,NA
"RUTW","LETE","29.76833","-93.16808","none",47,NA,NA,28,32,35,FALSE,2,NA,NA,"2020",28,1,FALSE,1,0,28,NA
"RUTW","LETE","29.76833","-93.16808","none",47,NA,NA,28,32,35,FALSE,2,NA,NA,"2020",32,1,FALSE,0,4,28,NA
"RUTW","LETE","29.76833","-93.16808","none",47,NA,NA,28,32,35,FALSE,2,NA,NA,"2020",35,0,TRUE,0,3,28,NA
"RUTW","LETE","29.76847","-93.16855","none",41,NA,NA,28,42,44,TRUE,8,1,44,"2020",28,1,FALSE,1,0,22,22
"RUTW","LETE","29.76847","-93.16855","none",41,NA,NA,28,42,44,TRUE,8,1,44,"2020",32,1,FALSE,0,4,22,22
"RUTW","LETE","29.76847","-93.16855","none",41,NA,NA,28,42,44,TRUE,8,1,44,"2020",35,1,FALSE,0,3,22,22
"RUTW","LETE","29.76847","-93.16855","none",41,NA,NA,28,42,44,TRUE,8,1,44,"2020",37,1,FALSE,0,2,22,22
"RUTW","LETE","29.76847","-93.16855","none",41,NA,NA,28,42,44,TRUE,8,1,44,"2020",40,1,FALSE,0,3,22,22
"RUTW","LETE","29.76847","-93.16855","none",41,NA,NA,28,42,44,TRUE,8,1,44,"2020",42,1,FALSE,0,2,22,22
"RUTW","LETE","29.76847","-93.16855","none",41,NA,NA,28,42,44,TRUE,8,1,44,"2020",44,1,TRUE,0,2,22,22
"RUTW","LETE","29.76856","-93.16946","none",43,NA,NA,28,37,40,FALSE,0,NA,NA,"2020",28,1,FALSE,1,0,24,NA
"RUTW","LETE","29.76856","-93.16946","none",43,NA,NA,28,37,40,FALSE,0,NA,NA,"2020",30,1,FALSE,0,2,24,NA
"RUTW","LETE","29.76856","-93.16946","none",43,NA,NA,28,37,40,FALSE,0,NA,NA,"2020",32,1,FALSE,0,2,24,NA
"RUTW","LETE","29.76856","-93.16946","none",43,NA,NA,28,37,40,FALSE,0,NA,NA,"2020",35,1,FALSE,0,3,24,NA
"RUTW","LETE","29.76856","-93.16946","none",43,NA,NA,28,37,40,FALSE,0,NA,NA,"2020",37,1,FALSE,0,2,24,NA
"RUTW","LETE","29.76856","-93.16946","none",43,NA,NA,28,37,40,FALSE,0,NA,NA,"2020",40,0,TRUE,0,3,24,NA
"RUTW","LETE","29.77005","-93.17725","none",46,NA,NA,28,42,44,FALSE,0,NA,NA,"2020",28,1,FALSE,1,0,27,NA
"RUTW","LETE","29.77005","-93.17725","none",46,NA,NA,28,42,44,FALSE,0,NA,NA,"2020",32,1,FALSE,0,4,27,NA
"RUTW","LETE","29.77005","-93.17725","none",46,NA,NA,28,42,44,FALSE,0,NA,NA,"2020",35,1,FALSE,0,3,27,NA
"RUTW","LETE","29.77005","-93.17725","none",46,NA,NA,28,42,44,FALSE,0,NA,NA,"2020",37,1,FALSE,0,2,27,NA
"RUTW","LETE","29.77005","-93.17725","none",46,NA,NA,28,42,44,FALSE,0,NA,NA,"2020",40,1,FALSE,0,3,27,NA
"RUTW","LETE","29.77005","-93.17725","none",46,NA,NA,28,42,44,FALSE,0,NA,NA,"2020",42,1,FALSE,0,2,27,NA
"RUTW","LETE","29.77005","-93.17725","none",46,NA,NA,28,42,44,FALSE,0,NA,NA,"2020",44,0,TRUE,0,2,27,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",28,1,FALSE,1,0,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",32,1,FALSE,0,4,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",35,1,FALSE,0,3,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",37,1,FALSE,0,2,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",40,1,FALSE,0,3,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",42,1,FALSE,0,2,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",44,1,TRUE,0,2,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",49,0,FALSE,0,5,25,NA
"RUTW","LETE","29.77026","-93.17843","none",44,NA,NA,28,44,44,TRUE,7,NA,NA,"2020",52,0,FALSE,0,3,25,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",30,1,FALSE,1,0,24,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",32,1,FALSE,0,2,24,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",35,1,FALSE,0,3,24,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",37,1,FALSE,0,2,24,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",40,1,FALSE,0,3,24,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",42,1,FALSE,0,2,24,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",44,1,FALSE,0,2,24,NA
"RUTW","CONI","29.76418","-93.14487","none",40,NA,NA,30,44,45,FALSE,1,NA,NA,"2020",45,1,TRUE,0,1,24,NA
"RUTW","LETE","29.76543","-93.15392","none",51,NA,NA,35,40,42,FALSE,0,NA,NA,"2020",35,1,FALSE,1,0,32,NA
"RUTW","LETE","29.76543","-93.15392","none",51,NA,NA,35,40,42,FALSE,0,NA,NA,"2020",37,1,FALSE,0,2,32,NA
"RUTW","LETE","29.76543","-93.15392","none",51,NA,NA,35,40,42,FALSE,0,NA,NA,"2020",40,1,FALSE,0,3,32,NA
"RUTW","LETE","29.76543","-93.15392","none",51,NA,NA,35,40,42,FALSE,0,NA,NA,"2020",42,0,TRUE,0,2,32,NA
"RUTW","LETE","29.76543","-93.15398","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",35,1,FALSE,1,0,32,NA
"RUTW","LETE","29.76543","-93.15398","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",37,1,FALSE,0,2,32,NA
"RUTW","LETE","29.76543","-93.15398","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",40,1,FALSE,0,3,32,NA
"RUTW","LETE","29.76543","-93.15398","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",42,1,FALSE,0,2,32,NA
"RUTW","LETE","29.76543","-93.15398","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",44,0,TRUE,0,2,32,NA
"RUTW","LETE","29.76543","-93.15402","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",35,1,FALSE,1,0,32,NA
"RUTW","LETE","29.76543","-93.15402","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",37,1,FALSE,0,2,32,NA
"RUTW","LETE","29.76543","-93.15402","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",40,1,FALSE,0,3,32,NA
"RUTW","LETE","29.76543","-93.15402","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",42,1,FALSE,0,2,32,NA
"RUTW","LETE","29.76543","-93.15402","none",51,NA,NA,35,42,44,FALSE,NA,NA,NA,"2020",44,0,TRUE,0,2,32,NA
"RUTW","LETE","29.76872","-93.16984","none",51,NA,NA,35,44,44,FALSE,7,NA,NA,"2020",35,1,FALSE,1,0,32,NA
"RUTW","LETE","29.76872","-93.16984","none",51,NA,NA,35,44,44,FALSE,7,NA,NA,"2020",37,1,FALSE,0,2,32,NA
"RUTW","LETE","29.76872","-93.16984","none",51,NA,NA,35,44,44,FALSE,7,NA,NA,"2020",40,1,FALSE,0,3,32,NA
"RUTW","LETE","29.76872","-93.16984","none",51,NA,NA,35,44,44,FALSE,7,NA,NA,"2020",44,1,TRUE,0,4,32,NA
"RUTW","LETE","29.76872","-93.16984","none",51,NA,NA,35,44,44,FALSE,7,NA,NA,"2020",49,0,FALSE,0,5,32,NA
"RUTW","LETE","29.77026","-93.17829","none",51,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",35,1,FALSE,1,0,32,NA
"RUTW","LETE","29.77026","-93.17829","none",51,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",37,1,FALSE,0,2,32,NA
"RUTW","LETE","29.77026","-93.17829","none",51,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",40,1,FALSE,0,3,32,NA
"RUTW","LETE","29.77026","-93.17829","none",51,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",44,1,FALSE,0,4,32,NA
"RUTW","LETE","29.77026","-93.17829","none",51,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",49,0,TRUE,0,5,32,NA
"RUTW","LETE","29.77032","-93.17874","none",44,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",35,1,FALSE,1,0,25,NA
"RUTW","LETE","29.77032","-93.17874","none",44,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",37,1,FALSE,0,2,25,NA
"RUTW","LETE","29.77032","-93.17874","none",44,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",40,1,FALSE,0,3,25,NA
"RUTW","LETE","29.77032","-93.17874","none",44,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",44,1,FALSE,0,4,25,NA
"RUTW","LETE","29.77032","-93.17874","none",44,NA,NA,35,44,49,FALSE,7,NA,NA,"2020",49,0,TRUE,0,5,25,NA
"RUTE","CONI","29.75779","-93.11858","none",42,NA,NA,37,45,45,TRUE,1,1,46,"2020",37,1,FALSE,1,0,26,20
"RUTE","CONI","29.75779","-93.11858","none",42,NA,NA,37,45,45,TRUE,1,1,46,"2020",40,1,FALSE,0,3,26,20
"RUTE","CONI","29.75779","-93.11858","none",42,NA,NA,37,45,45,TRUE,1,1,46,"2020",42,1,FALSE,0,2,26,20
"RUTE","CONI","29.75779","-93.11858","none",42,NA,NA,37,45,45,TRUE,1,1,46,"2020",44,1,FALSE,0,2,26,20
"RUTE","CONI","29.75779","-93.11858","none",42,NA,NA,37,45,45,TRUE,1,1,46,"2020",45,1,TRUE,0,1,26,20
"RUTW","LETE","29.76202","-93.1377","none",NA,NA,NA,42,48,52,FALSE,6,NA,NA,"2020",42,1,FALSE,1,0,NA,NA
"RUTW","LETE","29.76202","-93.1377","none",NA,NA,NA,42,48,52,FALSE,6,NA,NA,"2020",44,1,FALSE,0,2,NA,NA
"RUTW","LETE","29.76202","-93.1377","none",NA,NA,NA,42,48,52,FALSE,6,NA,NA,"2020",45,1,FALSE,0,1,NA,NA
"RUTW","LETE","29.76202","-93.1377","none",NA,NA,NA,42,48,52,FALSE,6,NA,NA,"2020",48,1,FALSE,0,3,NA,NA
"RUTW","LETE","29.76202","-93.1377","none",NA,NA,NA,42,48,52,FALSE,6,NA,NA,"2020",52,0,TRUE,0,4,NA,NA
"RUTE","LETE","29.75886","-93.12302","symbolic",55,20,20,42,53,55,NA,1,NA,NA,"2020",42,1,FALSE,1,0,36,NA
"RUTE","LETE","29.75886","-93.12302","symbolic",55,20,20,42,53,55,NA,1,NA,NA,"2020",44,1,FALSE,0,2,36,NA
"RUTE","LETE","29.75886","-93.12302","symbolic",55,20,20,42,53,55,NA,1,NA,NA,"2020",45,1,FALSE,0,1,36,NA
"RUTE","LETE","29.75886","-93.12302","symbolic",55,20,20,42,53,55,NA,1,NA,NA,"2020",48,1,FALSE,0,3,36,NA
"RUTE","LETE","29.75886","-93.12302","symbolic",55,20,20,42,53,55,NA,1,NA,NA,"2020",53,1,FALSE,0,5,36,NA
"RUTE","LETE","29.75886","-93.12302","symbolic",55,20,20,42,53,55,NA,1,NA,NA,"2020",55,1,TRUE,0,2,36,NA
"RUTE","LETE","29.75732","-93.11537","barbed wire",55,30,30,42,42,45,FALSE,6,NA,NA,"2020",42,1,FALSE,1,0,36,NA
"RUTE","LETE","29.75732","-93.11537","barbed wire",55,30,30,42,42,45,FALSE,6,NA,NA,"2020",45,0,TRUE,0,3,36,NA
"RUTE","LETE","29.75735","-93.11519","barbed wire",52,30,30,42,42,45,FALSE,6,NA,NA,"2020",42,1,FALSE,1,0,33,NA
"RUTE","LETE","29.75735","-93.11519","barbed wire",52,30,30,42,42,45,FALSE,6,NA,NA,"2020",45,0,TRUE,0,3,33,NA
"RUTE","LETE","29.75726","-93.11508","barbed wire",55,30,30,42,42,45,FALSE,6,NA,NA,"2020",42,1,FALSE,1,0,36,NA
"RUTE","LETE","29.75726","-93.11508","barbed wire",55,30,30,42,42,45,FALSE,6,NA,NA,"2020",45,0,TRUE,0,3,36,NA
"RUTE","LETE","29.75699","-93.11359","barbed wire",NA,50,50,42,45,48,TRUE,4,NA,NA,"2020",42,1,FALSE,1,0,NA,NA
"RUTE","LETE","29.75699","-93.11359","barbed wire",NA,50,50,42,45,48,TRUE,4,NA,NA,"2020",45,1,FALSE,0,3,NA,NA
"RUTE","LETE","29.75699","-93.11359","barbed wire",NA,50,50,42,45,48,TRUE,4,NA,NA,"2020",48,0,TRUE,0,3,NA,NA
"RUTW","LETE","29.76405","-93.14787","signs",63,0,0,44,48,52,FALSE,3,NA,NA,"2020",44,1,FALSE,1,0,44,NA
"RUTW","LETE","29.76405","-93.14787","signs",63,0,0,44,48,52,FALSE,3,NA,NA,"2020",48,1,FALSE,0,4,44,NA
"RUTW","LETE","29.76405","-93.14787","signs",63,0,0,44,48,52,FALSE,3,NA,NA,"2020",52,0,TRUE,0,4,44,NA
"RUTW","LETE","29.76431","-93.148","symbolic",57,10,20,44,61,61,TRUE,1,1,61,"2020",44,1,FALSE,1,0,38,23
"RUTW","LETE","29.76431","-93.148","symbolic",57,10,20,44,61,61,TRUE,1,1,61,"2020",48,1,FALSE,0,4,38,23
"RUTW","LETE","29.76431","-93.148","symbolic",57,10,20,44,61,61,TRUE,1,1,61,"2020",52,1,FALSE,0,4,38,23
"RUTW","LETE","29.76431","-93.148","symbolic",57,10,20,44,61,61,TRUE,1,1,61,"2020",53,1,FALSE,0,1,38,23
"RUTW","LETE","29.76431","-93.148","symbolic",57,10,20,44,61,61,TRUE,1,1,61,"2020",55,1,FALSE,0,2,38,23
"RUTW","LETE","29.76431","-93.148","symbolic",57,10,20,44,61,61,TRUE,1,1,61,"2020",57,1,FALSE,0,2,38,23
"RUTW","LETE","29.76431","-93.148","symbolic",57,10,20,44,61,61,TRUE,1,1,61,"2020",61,1,TRUE,0,4,38,23
"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",44,1,FALSE,1,0,44,21
"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",49,1,FALSE,0,5,44,21
"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",53,1,FALSE,0,4,44,21
"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",57,1,FALSE,0,4,44,21
"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",61,1,FALSE,0,4,44,21
"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",65,1,TRUE,0,4,44,21
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",48,1,FALSE,1,0,47,22
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",53,1,FALSE,0,5,47,22
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",55,1,FALSE,0,2,47,22
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",58,1,FALSE,0,3,47,22
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",61,1,FALSE,0,3,47,22
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",66,1,FALSE,0,5,47,22
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",69,1,FALSE,0,3,47,22
"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",70,0,TRUE,0,1,47,22
"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",48,1,FALSE,1,0,42,NA
"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",53,1,FALSE,0,5,42,NA
"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",55,1,FALSE,0,2,42,NA
"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",58,1,FALSE,0,3,42,NA
"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",61,1,TRUE,0,3,42,NA
"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",52,1,FALSE,1,0,52,NA
"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",55,1,FALSE,0,3,52,NA
"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",57,1,FALSE,0,2,52,NA
"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",61,0,TRUE,0,4,52,NA
"RUTW","CONI","29.7638","-93.14429","none",62,80,80,44,61,61,TRUE,8,1,61,"2020",44,1,FALSE,1,0,46,15
"RUTW","CONI","29.7638","-93.14429","none",62,80,80,44,61,61,TRUE,8,1,61,"2020",61,0,TRUE,0,17,46,15
"RUTW","CONI","29.7638","-93.14429","none",62,80,80,44,61,61,TRUE,8,1,61,"2020",63,0,FALSE,0,2,46,15
"RUTW","CONI","29.76415","-93.14728","none",62,50,50,44,61,61,TRUE,1,1,60,"2020",44,1,FALSE,1,0,46,14
"RUTW","CONI","29.76415","-93.14728","none",62,50,50,44,61,61,TRUE,1,1,60,"2020",57,1,FALSE,0,13,46,14
"RUTW","CONI","29.76415","-93.14728","none",62,50,50,44,61,61,TRUE,1,1,60,"2020",61,1,TRUE,0,4,46,14
"RUTW","CONI","29.76683","-93.15771","none",NA,95,95,44,50,50,TRUE,1,1,50,"2020",44,1,FALSE,1,0,34,16
"RUTW","CONI","29.76683","-93.15771","none",NA,95,95,44,50,50,TRUE,1,1,50,"2020",50,1,TRUE,0,6,34,16
"RUTW","CONI","29.76703","-93.1594","none",NA,95,80,44,44,44,TRUE,1,1,45,"2020",44,1,TRUE,1,0,29,16
"RUTW","CONI","29.76074","-93.13132","none",62,60,60,44,58,61,TRUE,8,4,61,"2020",44,1,FALSE,1,0,46,15
"RUTW","CONI","29.76074","-93.13132","none",62,60,60,44,58,61,TRUE,8,4,61,"2020",58,1,FALSE,0,14,46,15
"RUTW","CONI","29.76074","-93.13132","none",62,60,60,44,58,61,TRUE,8,4,61,"2020",61,0,TRUE,0,3,46,15
"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",52,1,FALSE,1,0,52,NA
"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",57,1,FALSE,0,5,52,NA
"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",61,1,FALSE,0,4,52,NA
"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",65,1,FALSE,0,4,52,NA
"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",70,1,FALSE,0,5,52,NA
"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",73,1,FALSE,0,3,52,NA
"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",77,1,TRUE,0,4,52,NA
"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",53,1,FALSE,1,0,50,NA
"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",55,1,FALSE,0,2,50,NA
"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",58,1,FALSE,0,3,50,NA
"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",61,1,FALSE,0,3,50,NA
"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",66,1,FALSE,0,5,50,NA
"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",70,1,TRUE,0,4,50,NA
"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",53,1,FALSE,1,0,50,18
"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",55,1,FALSE,0,2,50,18
"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",58,1,FALSE,0,3,50,18
"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",61,1,FALSE,0,3,50,18
"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",66,1,FALSE,0,5,50,18
"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",70,0,TRUE,0,4,50,18
"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",53,1,FALSE,1,0,53,23
"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",58,1,FALSE,0,5,53,23
"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",61,1,FALSE,0,3,53,23
"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",66,1,FALSE,0,5,53,23
"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",70,1,FALSE,0,4,53,23
"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",73,1,FALSE,0,3,53,23
"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",77,0,TRUE,0,4,53,23
"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",53,1,FALSE,1,0,47,NA
"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",58,1,FALSE,0,5,47,NA
"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",61,1,FALSE,0,3,47,NA
"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",66,1,TRUE,0,5,47,NA
"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",53,1,FALSE,1,0,53,22
"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",58,1,FALSE,0,5,53,22
"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",61,1,FALSE,0,3,53,22
"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",66,1,FALSE,0,5,53,22
"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",70,1,FALSE,0,4,53,22
"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",73,1,FALSE,0,3,53,22
"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",75,0,TRUE,0,2,53,22
"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",57,1,FALSE,1,0,52,NA
"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",61,1,FALSE,0,4,52,NA
"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",65,1,FALSE,0,4,52,NA
"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",70,0,TRUE,0,5,52,NA
"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",57,1,FALSE,1,0,53,19
"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",61,1,FALSE,0,4,53,19
"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",65,1,FALSE,0,4,53,19
"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",70,1,FALSE,0,5,53,19
"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",73,1,TRUE,0,3,53,19
"RUTW","CONI","29.76447","-93.14885","symbolic",70,70,70,57,61,65,FALSE,5,NA,NA,"2020",57,1,FALSE,1,0,54,NA
"RUTW","CONI","29.76447","-93.14885","symbolic",70,70,70,57,61,65,FALSE,5,NA,NA,"2020",61,1,FALSE,0,4,54,NA
"RUTW","CONI","29.76447","-93.14885","symbolic",70,70,70,57,61,65,FALSE,5,NA,NA,"2020",65,0,TRUE,0,4,54,NA
"RUTW","LETE","29.76575","-93.15513","none",76,5,10,57,57,61,FALSE,6,NA,NA,"2020",57,1,FALSE,1,0,57,NA
"RUTW","LETE","29.76575","-93.15513","none",76,5,10,57,57,61,FALSE,6,NA,NA,"2020",61,1,TRUE,0,4,57,NA
"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",58,1,FALSE,1,0,52,NA
"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",61,1,FALSE,0,3,52,NA
"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",66,1,FALSE,0,5,52,NA
